Customer ID,Age,Gender,Location,Annual Income,Total_Spent,Total_Purchases,Avg_Purchase_Value,Purchase History,Browsing History,Product Reviews,Time on Site
1926,33,Male,City C,22338,24.06,1,24.06,"[{""Date"": ""2022-07-22"", ""Category"": ""Sports & Outdoors"", ""Price"": 24.06}]","[{""Timestamp"": ""2022-07-13T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-07-26T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-07-28T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 3.6, ""Review"": ""Decent sports & outdoors. Met expectations.""}]}",15.0
1927,44,Male,City A,42642,458.17,3,152.72,"[{""Date"": ""2022-08-22"", ""Category"": ""Electronics"", ""Price"": 293.56}, {""Date"": ""2022-01-03"", ""Category"": ""Clothing"", ""Price"": 83.76}, {""Date"": ""2022-08-16"", ""Category"": ""Sports & Outdoors"", ""Price"": 80.85}]","[{""Timestamp"": ""2022-08-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-26T00:00:00Z"", ""Product Category"": ""Electronics""}]",,24.7
1928,58,Male,City H,67870,376.15,3,125.38,"[{""Date"": ""2022-12-27"", ""Category"": ""Home & Garden"", ""Price"": 183.97}, {""Date"": ""2022-01-27"", ""Category"": ""Books"", ""Price"": 39.12}, {""Date"": ""2022-05-23"", ""Category"": ""Home & Garden"", ""Price"": 153.06}]","[{""Timestamp"": ""2022-12-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-31T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2023-01-02T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-28T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2023-01-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-17T00:00:00Z"", ""Product Category"": ""Books""}]",,78.5
1929,39,Female,City D,60819,346.12,4,86.53,"[{""Date"": ""2022-01-29"", ""Category"": ""Clothing"", ""Price"": 43.76}, {""Date"": ""2022-12-22"", ""Category"": ""Clothing"", ""Price"": 94.12}, {""Date"": ""2022-10-26"", ""Category"": ""Clothing"", ""Price"": 30.19}, {""Date"": ""2022-11-17"", ""Category"": ""Electronics"", ""Price"": 178.05}]","[{""Timestamp"": ""2022-12-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-27T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-30T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-11T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-18T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-31T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-24T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.5, ""Review"": ""Decent clothing. Met expectations.""}]}",79.8
1930,33,Female,City J,24092,90.48,1,90.48,"[{""Date"": ""2022-03-05"", ""Category"": ""Clothing"", ""Price"": 90.48}]","[{""Timestamp"": ""2022-03-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-03-14T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.3, ""Review"": ""Very good clothing. Happy with purchase.""}]}",31.8
1931,62,Female,City L,64468,754.43,4,188.61,"[{""Date"": ""2022-10-13"", ""Category"": ""Electronics"", ""Price"": 253.23}, {""Date"": ""2022-07-09"", ""Category"": ""Books"", ""Price"": 30.73}, {""Date"": ""2022-07-21"", ""Category"": ""Electronics"", ""Price"": 144.69}, {""Date"": ""2022-04-17"", ""Category"": ""Electronics"", ""Price"": 325.78}]","[{""Timestamp"": ""2022-04-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-07-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-11T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-08T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-04T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-09T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.0, ""Review"": ""Very good electronics. Happy with purchase.""}, {""Product"": ""Electronics"", ""Rating"": 3.3, ""Review"": ""Decent electronics. Met expectations.""}]}",101.6
1932,22,Other,City L,22600,122.87,2,61.44,"[{""Date"": ""2022-07-27"", ""Category"": ""Clothing"", ""Price"": 52.68}, {""Date"": ""2022-04-11"", ""Category"": ""Clothing"", ""Price"": 70.19}]","[{""Timestamp"": ""2022-07-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,15.0
1933,18,Female,City F,23413,64.33,1,64.33,"[{""Date"": ""2022-02-05"", ""Category"": ""Clothing"", ""Price"": 64.33}]","[{""Timestamp"": ""2022-02-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-04T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Very good clothing. Happy with purchase.""}]}",15.0
1934,45,Male,City D,72220,247.43,4,61.86,"[{""Date"": ""2022-03-01"", ""Category"": ""Books"", ""Price"": 29.56}, {""Date"": ""2022-08-12"", ""Category"": ""Clothing"", ""Price"": 77.54}, {""Date"": ""2022-08-05"", ""Category"": ""Clothing"", ""Price"": 66.66}, {""Date"": ""2022-06-12"", ""Category"": ""Beauty & Health"", ""Price"": 73.67}]","[{""Timestamp"": ""2022-03-04T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-10T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-09T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-16T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-08-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-22T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-02-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-01T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Excellent clothing! Highly recommend.""}, {""Product"": ""Beauty & Health"", ""Rating"": 4.7, ""Review"": ""Excellent beauty & health! Highly recommend.""}]}",100.3
1935,33,Female,City J,22421,117.35,2,58.68,"[{""Date"": ""2022-12-22"", ""Category"": ""Sports & Outdoors"", ""Price"": 26.13}, {""Date"": ""2022-11-24"", ""Category"": ""Clothing"", ""Price"": 91.22}]","[{""Timestamp"": ""2022-11-30T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-23T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,15.0
1936,27,Female,City C,34220,311.68,1,311.68,"[{""Date"": ""2022-04-02"", ""Category"": ""Electronics"", ""Price"": 311.68}]","[{""Timestamp"": ""2022-03-23T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-08T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.4, ""Review"": ""Very good electronics. Happy with purchase.""}]}",15.0
1937,48,Other,City D,53169,320.75,3,106.92,"[{""Date"": ""2022-07-03"", ""Category"": ""Home & Garden"", ""Price"": 219.23}, {""Date"": ""2022-10-24"", ""Category"": ""Home & Garden"", ""Price"": 83.52}, {""Date"": ""2022-06-27"", ""Category"": ""Clothing"", ""Price"": 18.0}]","[{""Timestamp"": ""2022-10-28T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-30T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,68.0
1938,42,Other,City A,54312,499.78,3,166.59,"[{""Date"": ""2022-05-08"", ""Category"": ""Home & Garden"", ""Price"": 25.36}, {""Date"": ""2022-09-18"", ""Category"": ""Sports & Outdoors"", ""Price"": 111.65}, {""Date"": ""2022-10-23"", ""Category"": ""Electronics"", ""Price"": 362.77}]","[{""Timestamp"": ""2022-10-30T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-05-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-13T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-15T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-09-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-28T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 3.6, ""Review"": ""Decent home & garden. Met expectations.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 4.3, ""Review"": ""Very good sports & outdoors. Happy with purchase.""}, {""Product"": ""Electronics"", ""Rating"": 5, ""Review"": ""Excellent electronics! Highly recommend.""}]}",76.5
1939,33,Female,City J,36931,102.78,2,51.39,"[{""Date"": ""2022-04-18"", ""Category"": ""Beauty & Health"", ""Price"": 46.77}, {""Date"": ""2022-06-17"", ""Category"": ""Electronics"", ""Price"": 56.01}]","[{""Timestamp"": ""2022-06-18T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-19T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-11T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-09T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-22T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 3.6, ""Review"": ""Decent beauty & health. Met expectations.""}]}",38.0
1940,24,Male,City L,31812,66.38,2,33.19,"[{""Date"": ""2022-12-09"", ""Category"": ""Clothing"", ""Price"": 35.54}, {""Date"": ""2022-03-14"", ""Category"": ""Books"", ""Price"": 30.84}]","[{""Timestamp"": ""2022-12-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-16T00:00:00Z"", ""Product Category"": ""Clothing""}]",,22.8
1941,50,Other,City G,46006,547.81,2,273.9,"[{""Date"": ""2022-08-05"", ""Category"": ""Electronics"", ""Price"": 311.2}, {""Date"": ""2022-08-07"", ""Category"": ""Electronics"", ""Price"": 236.61}]","[{""Timestamp"": ""2022-08-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-05T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-11T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 3.5, ""Review"": ""Decent electronics. Met expectations.""}]}",55.7
1942,47,Male,City F,49875,249.58,3,83.19,"[{""Date"": ""2022-12-01"", ""Category"": ""Sports & Outdoors"", ""Price"": 98.6}, {""Date"": ""2022-07-28"", ""Category"": ""Beauty & Health"", ""Price"": 48.22}, {""Date"": ""2022-12-28"", ""Category"": ""Home & Garden"", ""Price"": 102.76}]","[{""Timestamp"": ""2022-12-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-28T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 2.5, ""Review"": ""Disappointed with this beauty & health.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 3.8, ""Review"": ""Decent sports & outdoors. Met expectations.""}]}",55.9
1943,38,Other,City L,37074,123.15,2,61.58,"[{""Date"": ""2022-07-27"", ""Category"": ""Sports & Outdoors"", ""Price"": 41.88}, {""Date"": ""2022-06-24"", ""Category"": ""Clothing"", ""Price"": 81.27}]","[{""Timestamp"": ""2022-06-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-27T00:00:00Z"", ""Product Category"": ""Clothing""}]",,21.9
1944,62,Female,City H,66196,462.74,4,115.68,"[{""Date"": ""2022-10-10"", ""Category"": ""Home & Garden"", ""Price"": 135.42}, {""Date"": ""2022-07-25"", ""Category"": ""Home & Garden"", ""Price"": 28.26}, {""Date"": ""2022-02-12"", ""Category"": ""Home & Garden"", ""Price"": 231.16}, {""Date"": ""2022-05-22"", ""Category"": ""Clothing"", ""Price"": 67.9}]","[{""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-13T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-10T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Excellent clothing! Highly recommend.""}, {""Product"": ""Home & Garden"", ""Rating"": 3.1, ""Review"": ""Decent home & garden. Met expectations.""}]}",76.9
1945,27,Female,City H,28286,36.26,2,18.13,"[{""Date"": ""2022-02-15"", ""Category"": ""Books"", ""Price"": 8.47}, {""Date"": ""2022-04-07"", ""Category"": ""Books"", ""Price"": 27.79}]","[{""Timestamp"": ""2022-02-05T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-05T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-17T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-16T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 5, ""Review"": ""Excellent books! Highly recommend.""}]}",34.6
1946,21,Female,City L,30730,71.88,2,35.94,"[{""Date"": ""2022-07-12"", ""Category"": ""Electronics"", ""Price"": 52.97}, {""Date"": ""2022-09-21"", ""Category"": ""Beauty & Health"", ""Price"": 18.91}]","[{""Timestamp"": ""2022-09-13T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-17T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-09T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-29T00:00:00Z"", ""Product Category"": ""Clothing""}]",,31.9
1947,31,Male,City H,34218,267.23,2,133.62,"[{""Date"": ""2022-06-18"", ""Category"": ""Clothing"", ""Price"": 75.65}, {""Date"": ""2022-01-25"", ""Category"": ""Home & Garden"", ""Price"": 191.58}]","[{""Timestamp"": ""2022-06-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-25T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 3.3, ""Review"": ""Decent home & garden. Met expectations.""}]}",38.2
1948,39,Female,City L,52823,110.76,2,55.38,"[{""Date"": ""2022-12-31"", ""Category"": ""Clothing"", ""Price"": 102.73}, {""Date"": ""2022-10-19"", ""Category"": ""Beauty & Health"", ""Price"": 8.03}]","[{""Timestamp"": ""2022-10-16T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-10-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-10-17T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.9, ""Review"": ""Excellent beauty & health! Highly recommend.""}]}",46.6
1949,42,Male,City G,43472,260.6,3,86.87,"[{""Date"": ""2022-06-25"", ""Category"": ""Clothing"", ""Price"": 38.48}, {""Date"": ""2022-04-29"", ""Category"": ""Clothing"", ""Price"": 39.73}, {""Date"": ""2022-08-20"", ""Category"": ""Home & Garden"", ""Price"": 182.39}]","[{""Timestamp"": ""2022-06-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-05T00:00:00Z"", ""Product Category"": ""Clothing""}]",,48.9
1950,37,Female,City F,21696,7.28,1,7.28,"[{""Date"": ""2022-10-10"", ""Category"": ""Books"", ""Price"": 7.28}]","[{""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.8, ""Review"": ""Excellent books! Highly recommend.""}]}",15.0
